max_depth,learning_rate,n_estimators,subsample,colsample_bytree,min_child_weight,reg_lambda,reg_alpha,mean_outer_R2,std_outer_R2,median_best_rounds,fold_1_R2,fold_2_R2,fold_3_R2,fold_4_R2,fold_5_R2,fold_1_best_rounds,fold_2_best_rounds,fold_3_best_rounds,fold_4_best_rounds,fold_5_best_rounds
7,0.05,900,0.8,1.0,1,2.0,0.1,0.7407193645914933,0.17336103142698064,58,0.47896771188383047,0.9347053214314848,0.9279382980220231,0.6498455956689722,0.7121398959511566,58,205,285,43,23
7,0.05,1200,0.8,1.0,1,2.0,0.1,0.7407193645914933,0.17336103142698064,58,0.47896771188383047,0.9347053214314848,0.9279382980220231,0.6498455956689722,0.7121398959511566,58,205,285,43,23
3,0.05,600,0.8,0.8,3,1.0,0.1,0.7403572830488988,0.20638165165758054,55,0.3821336764398503,0.9014490436729217,0.9440722658526431,0.8297230402206717,0.6444083890584069,52,101,74,55,18
3,0.05,900,0.8,0.8,3,1.0,0.1,0.7403572830488988,0.20638165165758054,55,0.3821336764398503,0.9014490436729217,0.9440722658526431,0.8297230402206717,0.6444083890584069,52,101,74,55,18
3,0.05,1200,0.8,0.8,3,1.0,0.1,0.7403572830488988,0.20638165165758054,55,0.3821336764398503,0.9014490436729217,0.9440722658526431,0.8297230402206717,0.6444083890584069,52,101,74,55,18
5,0.05,600,0.8,0.8,1,1.0,0.0,0.7403280826397884,0.20817869793666083,68,0.349798465935382,0.8812635505729931,0.937516859701374,0.8115812315173011,0.7214803054718912,52,84,299,68,19
5,0.05,900,0.8,0.8,1,1.0,0.0,0.7403280826397884,0.20817869793666083,68,0.349798465935382,0.8812635505729931,0.937516859701374,0.8115812315173011,0.7214803054718912,52,84,299,68,19
5,0.05,1200,0.8,0.8,1,1.0,0.0,0.7403280826397884,0.20817869793666083,68,0.349798465935382,0.8812635505729931,0.937516859701374,0.8115812315173011,0.7214803054718912,52,84,299,68,19
7,0.05,600,1.0,0.8,1,1.0,0.0,0.7398066621554001,0.17883295205211255,55,0.4641359940079368,0.9149167305846759,0.9402375290243896,0.7534667439344207,0.6262763132255773,51,88,239,55,13
7,0.05,900,1.0,0.8,1,1.0,0.0,0.7398066621554001,0.17883295205211255,55,0.4641359940079368,0.9149167305846759,0.9402375290243896,0.7534667439344207,0.6262763132255773,51,88,239,55,13
7,0.05,1200,1.0,0.8,1,1.0,0.0,0.7398066621554001,0.17883295205211255,55,0.4641359940079368,0.9149167305846759,0.9402375290243896,0.7534667439344207,0.6262763132255773,51,88,239,55,13
5,0.1,600,1.0,1.0,3,1.0,0.1,0.7397543848861764,0.13904393408132387,22,0.5385398386001681,0.8783842815571703,0.8596630194255475,0.8134140320586881,0.6087707527893083,22,36,217,20,6
5,0.1,900,1.0,1.0,3,1.0,0.1,0.7397543848861764,0.13904393408132387,22,0.5385398386001681,0.8783842815571703,0.8596630194255475,0.8134140320586881,0.6087707527893083,22,36,217,20,6
5,0.1,1200,1.0,1.0,3,1.0,0.1,0.7397543848861764,0.13904393408132387,22,0.5385398386001681,0.8783842815571703,0.8596630194255475,0.8134140320586881,0.6087707527893083,22,36,217,20,6
5,0.05,600,1.0,0.8,1,2.0,0.0,0.739498331855418,0.17646252107173752,73,0.43774999464568276,0.8835759505753034,0.9418806201222345,0.7481790951807845,0.6861059987530851,73,83,540,59,19
5,0.05,900,1.0,0.8,1,2.0,0.0,0.739498331855418,0.17646252107173752,73,0.43774999464568276,0.8835759505753034,0.9418806201222345,0.7481790951807845,0.6861059987530851,73,83,540,59,19
5,0.05,1200,1.0,0.8,1,2.0,0.0,0.739498331855418,0.17646252107173752,73,0.43774999464568276,0.8835759505753034,0.9418806201222345,0.7481790951807845,0.6861059987530851,73,83,540,59,19
3,0.02,600,0.8,1.0,3,1.0,0.0,0.7394478581672088,0.1495161909845044,110,0.4738661811715533,0.8990786893964073,0.8520861124053328,0.775155980802718,0.6970523270600324,110,186,581,109,49
7,0.02,600,0.8,1.0,1,1.0,0.0,0.7389035911971018,0.17029782819223002,110,0.48620669410636774,0.9338489445423552,0.913269050151795,0.6260777242212086,0.7351155429637821,110,594,332,81,49
7,0.02,900,0.8,1.0,1,1.0,0.0,0.7389035911971018,0.17029782819223002,110,0.48620669410636774,0.9338489445423552,0.913269050151795,0.6260777242212086,0.7351155429637821,110,594,332,81,49
7,0.02,1200,0.8,1.0,1,1.0,0.0,0.7389035911971018,0.17029782819223002,110,0.48620669410636774,0.9338489445423552,0.913269050151795,0.6260777242212086,0.7351155429637821,110,594,332,81,49
3,0.02,600,1.0,0.8,3,2.0,0.0,0.7386688453601247,0.17502438620555047,135,0.51731448485811,0.8978001946341635,0.9241357091797396,0.8127942181575432,0.5412996199710671,133,237,223,135,32
3,0.02,900,1.0,0.8,3,2.0,0.0,0.7386688453601247,0.17502438620555047,135,0.51731448485811,0.8978001946341635,0.9241357091797396,0.8127942181575432,0.5412996199710671,133,237,223,135,32
3,0.02,1200,1.0,0.8,3,2.0,0.0,0.7386688453601247,0.17502438620555047,135,0.51731448485811,0.8978001946341635,0.9241357091797396,0.8127942181575432,0.5412996199710671,133,237,223,135,32
7,0.05,600,0.8,0.8,3,2.0,0.1,0.7377012524610327,0.18473183089179696,68,0.5301026964162403,0.885587512611895,0.936481444946632,0.8362122913770432,0.5001223169533526,52,101,85,68,14
7,0.05,900,0.8,0.8,3,2.0,0.1,0.7377012524610327,0.18473183089179696,68,0.5301026964162403,0.885587512611895,0.936481444946632,0.8362122913770432,0.5001223169533526,52,101,85,68,14
7,0.05,1200,0.8,0.8,3,2.0,0.1,0.7377012524610327,0.18473183089179696,68,0.5301026964162403,0.885587512611895,0.936481444946632,0.8362122913770432,0.5001223169533526,52,101,85,68,14
3,0.02,900,0.8,1.0,3,1.0,0.0,0.7374025282239014,0.14802384968819227,110,0.4738661811715533,0.8990786893964073,0.8418594626887961,0.775155980802718,0.6970523270600324,110,186,899,109,49
5,0.1,600,1.0,0.8,3,2.0,0.0,0.7373357177973,0.15633993484504782,26,0.5100616240987328,0.9036237501708366,0.8598043913054725,0.8206492690514791,0.5925395543599787,26,49,102,25,7
5,0.1,900,1.0,0.8,3,2.0,0.0,0.7373357177973,0.15633993484504782,26,0.5100616240987328,0.9036237501708366,0.8598043913054725,0.8206492690514791,0.5925395543599787,26,49,102,25,7
5,0.1,1200,1.0,0.8,3,2.0,0.0,0.7373357177973,0.15633993484504782,26,0.5100616240987328,0.9036237501708366,0.8598043913054725,0.8206492690514791,0.5925395543599787,26,49,102,25,7
3,0.02,600,1.0,1.0,3,1.0,0.1,0.737178353074958,0.17050811912871103,113,0.4881154948061365,0.8808762882483399,0.932476800874636,0.7934493958059641,0.5909737856397143,113,181,204,105,30
3,0.02,900,1.0,1.0,3,1.0,0.1,0.737178353074958,0.17050811912871103,113,0.4881154948061365,0.8808762882483399,0.932476800874636,0.7934493958059641,0.5909737856397143,113,181,204,105,30
3,0.02,1200,1.0,1.0,3,1.0,0.1,0.737178353074958,0.17050811912871103,113,0.4881154948061365,0.8808762882483399,0.932476800874636,0.7934493958059641,0.5909737856397143,113,181,204,105,30
3,0.02,1200,0.8,1.0,3,1.0,0.0,0.7368086657038282,0.14760895857163484,110,0.4738661811715533,0.8990786893964073,0.8388901500884292,0.775155980802718,0.6970523270600324,110,186,1159,109,49
7,0.05,600,1.0,1.0,3,2.0,0.0,0.7366405188631211,0.17089396248460612,50,0.5723401002506228,0.8717607170139151,0.9291184985557295,0.8137222046918087,0.4962610738035297,47,83,137,50,11
7,0.05,900,1.0,1.0,3,2.0,0.0,0.7366405188631211,0.17089396248460612,50,0.5723401002506228,0.8717607170139151,0.9291184985557295,0.8137222046918087,0.4962610738035297,47,83,137,50,11
7,0.05,1200,1.0,1.0,3,2.0,0.0,0.7366405188631211,0.17089396248460612,50,0.5723401002506228,0.8717607170139151,0.9291184985557295,0.8137222046918087,0.4962610738035297,47,83,137,50,11
7,0.05,600,0.8,0.8,1,1.0,0.0,0.7365128238622562,0.21025631209378637,68,0.3425656709797992,0.8778559996466908,0.936675963011484,0.8097759269379884,0.7156905587353193,52,81,296,68,19
7,0.05,900,0.8,0.8,1,1.0,0.0,0.7365128238622562,0.21025631209378637,68,0.3425656709797992,0.8778559996466908,0.936675963011484,0.8097759269379884,0.7156905587353193,52,81,296,68,19
7,0.05,1200,0.8,0.8,1,1.0,0.0,0.7365128238622562,0.21025631209378637,68,0.3425656709797992,0.8778559996466908,0.936675963011484,0.8097759269379884,0.7156905587353193,52,81,296,68,19
5,0.05,600,0.8,0.8,3,2.0,0.1,0.73621907287415,0.18317881130222902,68,0.5301026964162403,0.8852753517249405,0.9294799433401363,0.83611505593608,0.5001223169533526,52,101,109,68,14
5,0.05,900,0.8,0.8,3,2.0,0.1,0.73621907287415,0.18317881130222902,68,0.5301026964162403,0.8852753517249405,0.9294799433401363,0.83611505593608,0.5001223169533526,52,101,109,68,14
5,0.05,1200,0.8,0.8,3,2.0,0.1,0.73621907287415,0.18317881130222902,68,0.5301026964162403,0.8852753517249405,0.9294799433401363,0.83611505593608,0.5001223169533526,52,101,109,68,14
3,0.1,600,1.0,1.0,1,1.0,0.1,0.736103169119354,0.20735863474226116,28,0.45865610189402595,0.9459692920002966,0.9818083820722786,0.5528811358135661,0.741200933816603,28,94,45,13,9
3,0.1,900,1.0,1.0,1,1.0,0.1,0.736103169119354,0.20735863474226116,28,0.45865610189402595,0.9459692920002966,0.9818083820722786,0.5528811358135661,0.741200933816603,28,94,45,13,9
3,0.1,1200,1.0,1.0,1,1.0,0.1,0.736103169119354,0.20735863474226116,28,0.45865610189402595,0.9459692920002966,0.9818083820722786,0.5528811358135661,0.741200933816603,28,94,45,13,9
7,0.1,600,1.0,1.0,1,1.0,0.0,0.7347083686758574,0.20002105214536234,18,0.4465697317307914,0.9416867141146986,0.9570480720365534,0.578160998549266,0.7500763269479774,18,138,50,13,9
7,0.1,900,1.0,1.0,1,1.0,0.0,0.7347083686758574,0.20002105214536234,18,0.4465697317307914,0.9416867141146986,0.9570480720365534,0.578160998549266,0.7500763269479774,18,138,50,13,9
7,0.1,1200,1.0,1.0,1,1.0,0.0,0.7347083686758574,0.20002105214536234,18,0.4465697317307914,0.9416867141146986,0.9570480720365534,0.578160998549266,0.7500763269479774,18,138,50,13,9
3,0.02,600,1.0,0.8,3,2.0,0.1,0.7340298531412648,0.1799538756008138,137,0.49896640752070065,0.8947183839459147,0.9254501642959735,0.8121633136237536,0.5388509963199819,133,240,234,137,32
3,0.02,900,1.0,0.8,3,2.0,0.1,0.7340298531412648,0.1799538756008138,137,0.49896640752070065,0.8947183839459147,0.9254501642959735,0.8121633136237536,0.5388509963199819,133,240,234,137,32
3,0.02,1200,1.0,0.8,3,2.0,0.1,0.7340298531412648,0.1799538756008138,137,0.49896640752070065,0.8947183839459147,0.9254501642959735,0.8121633136237536,0.5388509963199819,133,240,234,137,32
5,0.1,600,1.0,0.8,3,2.0,0.1,0.7339096413847905,0.15823716608683333,27,0.5008259658720087,0.9002385146458927,0.8498628116538605,0.8287808143310104,0.5898401004211804,26,48,118,27,7
5,0.1,900,1.0,0.8,3,2.0,0.1,0.7339096413847905,0.15823716608683333,27,0.5008259658720087,0.9002385146458927,0.8498628116538605,0.8287808143310104,0.5898401004211804,26,48,118,27,7
5,0.1,1200,1.0,0.8,3,2.0,0.1,0.7339096413847905,0.15823716608683333,27,0.5008259658720087,0.9002385146458927,0.8498628116538605,0.8287808143310104,0.5898401004211804,26,48,118,27,7
3,0.05,600,0.8,0.8,3,2.0,0.1,0.7338616834149774,0.19013419605303566,68,0.5090949191208044,0.8862154814471297,0.9396076804977238,0.8342326197453586,0.50015771626387,52,101,89,68,14
3,0.05,900,0.8,0.8,3,2.0,0.1,0.7338616834149774,0.19013419605303566,68,0.5090949191208044,0.8862154814471297,0.9396076804977238,0.8342326197453586,0.50015771626387,52,101,89,68,14
3,0.05,1200,0.8,0.8,3,2.0,0.1,0.7338616834149774,0.19013419605303566,68,0.5090949191208044,0.8862154814471297,0.9396076804977238,0.8342326197453586,0.50015771626387,52,101,89,68,14
7,0.1,600,1.0,0.8,3,2.0,0.0,0.7337674887401882,0.15407419405883938,26,0.5087432571093718,0.900980962714835,0.8464113492564149,0.8201623202603401,0.5925395543599787,26,49,102,25,7
7,0.1,900,1.0,0.8,3,2.0,0.0,0.7337674887401882,0.15407419405883938,26,0.5087432571093718,0.900980962714835,0.8464113492564149,0.8201623202603401,0.5925395543599787,26,49,102,25,7
7,0.1,1200,1.0,0.8,3,2.0,0.0,0.7337674887401882,0.15407419405883938,26,0.5087432571093718,0.900980962714835,0.8464113492564149,0.8201623202603401,0.5925395543599787,26,49,102,25,7
5,0.05,600,0.8,1.0,3,2.0,0.0,0.733713124421134,0.1625809005176386,54,0.569059966099928,0.8906817704653799,0.9192344142942934,0.7676397985079926,0.5219496727380759,47,88,148,54,15
5,0.05,900,0.8,1.0,3,2.0,0.0,0.733713124421134,0.1625809005176386,54,0.569059966099928,0.8906817704653799,0.9192344142942934,0.7676397985079926,0.5219496727380759,47,88,148,54,15
5,0.05,1200,0.8,1.0,3,2.0,0.0,0.733713124421134,0.1625809005176386,54,0.569059966099928,0.8906817704653799,0.9192344142942934,0.7676397985079926,0.5219496727380759,47,88,148,54,15
7,0.05,600,0.8,0.8,3,2.0,0.0,0.7333286912255994,0.18691064684488845,63,0.5137306455406658,0.8859553689346475,0.9360234617558083,0.8280464383759276,0.5028875415209477,52,101,85,63,14
7,0.05,900,0.8,0.8,3,2.0,0.0,0.7333286912255994,0.18691064684488845,63,0.5137306455406658,0.8859553689346475,0.9360234617558083,0.8280464383759276,0.5028875415209477,52,101,85,63,14
7,0.05,1200,0.8,0.8,3,2.0,0.0,0.7333286912255994,0.18691064684488845,63,0.5137306455406658,0.8859553689346475,0.9360234617558083,0.8280464383759276,0.5028875415209477,52,101,85,63,14
7,0.05,600,0.8,1.0,3,2.0,0.0,0.7331525007947359,0.1627426031636545,52,0.569059966099928,0.8906750509813846,0.9206739092619697,0.7634039048923217,0.5219496727380759,47,88,148,52,15
7,0.05,900,0.8,1.0,3,2.0,0.0,0.7331525007947359,0.1627426031636545,52,0.569059966099928,0.8906750509813846,0.9206739092619697,0.7634039048923217,0.5219496727380759,47,88,148,52,15
7,0.05,1200,0.8,1.0,3,2.0,0.0,0.7331525007947359,0.1627426031636545,52,0.569059966099928,0.8906750509813846,0.9206739092619697,0.7634039048923217,0.5219496727380759,47,88,148,52,15
3,0.05,600,1.0,1.0,3,1.0,0.1,0.7331068192670621,0.17468319717235442,46,0.48839701002573466,0.8767954158164891,0.935529321246873,0.796260935858893,0.5685514133873213,46,69,78,42,11
3,0.05,900,1.0,1.0,3,1.0,0.1,0.7331068192670621,0.17468319717235442,46,0.48839701002573466,0.8767954158164891,0.935529321246873,0.796260935858893,0.5685514133873213,46,69,78,42,11
3,0.05,1200,1.0,1.0,3,1.0,0.1,0.7331068192670621,0.17468319717235442,46,0.48839701002573466,0.8767954158164891,0.935529321246873,0.796260935858893,0.5685514133873213,46,69,78,42,11
5,0.1,600,1.0,1.0,1,1.0,0.0,0.7328808731978074,0.19158307569101388,18,0.4596830831376846,0.9428363303352373,0.9341015506070349,0.5778879940868391,0.7498954078222405,18,149,164,13,9
5,0.1,900,1.0,1.0,1,1.0,0.0,0.7328808731978074,0.19158307569101388,18,0.4596830831376846,0.9428363303352373,0.9341015506070349,0.5778879940868391,0.7498954078222405,18,149,164,13,9
5,0.1,1200,1.0,1.0,1,1.0,0.0,0.7328808731978074,0.19158307569101388,18,0.4596830831376846,0.9428363303352373,0.9341015506070349,0.5778879940868391,0.7498954078222405,18,149,164,13,9
5,0.02,600,1.0,0.8,1,1.0,0.0,0.732667205257848,0.2057754300198991,140,0.3754900746617129,0.926015580801438,0.9401800973939785,0.7478574788919712,0.6737927945401396,140,267,600,126,38
3,0.02,600,0.8,1.0,1,1.0,0.1,0.7325322613687847,0.18712832665512497,128,0.4611916250198187,0.9356207990314064,0.9380370655528864,0.5984728092222815,0.729339008017531,128,564,333,83,49
3,0.02,900,0.8,1.0,1,1.0,0.1,0.7325322613687847,0.18712832665512497,128,0.4611916250198187,0.9356207990314064,0.9380370655528864,0.5984728092222815,0.729339008017531,128,564,333,83,49
3,0.02,1200,0.8,1.0,1,1.0,0.1,0.7325322613687847,0.18712832665512497,128,0.4611916250198187,0.9356207990314064,0.9380370655528864,0.5984728092222815,0.729339008017531,128,564,333,83,49
5,0.02,900,1.0,0.8,1,1.0,0.0,0.732407488767151,0.20551401015564988,140,0.3754900746617129,0.926015580801438,0.9388815149404933,0.7478574788919712,0.6737927945401396,140,267,683,126,38
5,0.02,1200,1.0,0.8,1,1.0,0.0,0.732407488767151,0.20551401015564988,140,0.3754900746617129,0.926015580801438,0.9388815149404933,0.7478574788919712,0.6737927945401396,140,267,683,126,38
7,0.1,600,1.0,0.8,3,2.0,0.1,0.732135919942196,0.15721443191912862,26,0.5008259658720087,0.9022969015706566,0.8433409726193195,0.8243756592278147,0.5898401004211804,26,49,132,26,7
7,0.1,900,1.0,0.8,3,2.0,0.1,0.732135919942196,0.15721443191912862,26,0.5008259658720087,0.9022969015706566,0.8433409726193195,0.8243756592278147,0.5898401004211804,26,49,132,26,7
7,0.1,1200,1.0,0.8,3,2.0,0.1,0.732135919942196,0.15721443191912862,26,0.5008259658720087,0.9022969015706566,0.8433409726193195,0.8243756592278147,0.5898401004211804,26,49,132,26,7
5,0.05,600,1.0,1.0,3,2.0,0.0,0.7314726130081147,0.16542744851450922,50,0.5723401002506228,0.8692453739973942,0.9060606961855604,0.8134558208034661,0.4962610738035297,47,81,243,50,11
5,0.05,900,1.0,1.0,3,2.0,0.0,0.7314726130081147,0.16542744851450922,50,0.5723401002506228,0.8692453739973942,0.9060606961855604,0.8134558208034661,0.4962610738035297,47,81,243,50,11
5,0.05,1200,1.0,1.0,3,2.0,0.0,0.7314726130081147,0.16542744851450922,50,0.5723401002506228,0.8692453739973942,0.9060606961855604,0.8134558208034661,0.4962610738035297,47,81,243,50,11
3,0.02,600,1.0,1.0,1,1.0,0.1,0.7314563030993698,0.20187029146477517,146,0.4678931451565881,0.9422804427093598,0.96982710150101,0.5497711259154976,0.7275097002143935,146,522,285,68,45
3,0.02,900,1.0,1.0,1,1.0,0.1,0.7314563030993698,0.20187029146477517,146,0.4678931451565881,0.9422804427093598,0.96982710150101,0.5497711259154976,0.7275097002143935,146,522,285,68,45
3,0.02,1200,1.0,1.0,1,1.0,0.1,0.7314563030993698,0.20187029146477517,146,0.4678931451565881,0.9422804427093598,0.96982710150101,0.5497711259154976,0.7275097002143935,146,522,285,68,45
3,0.02,600,1.0,1.0,1,1.0,0.0,0.7288659540485855,0.1991488707215163,136,0.4876338586621717,0.9487593443223171,0.9705986997059598,0.5514608623085206,0.6858770052439576,136,556,236,67,39
3,0.02,900,1.0,1.0,1,1.0,0.0,0.7288659540485855,0.1991488707215163,136,0.4876338586621717,0.9487593443223171,0.9705986997059598,0.5514608623085206,0.6858770052439576,136,556,236,67,39
3,0.02,1200,1.0,1.0,1,1.0,0.0,0.7288659540485855,0.1991488707215163,136,0.4876338586621717,0.9487593443223171,0.9705986997059598,0.5514608623085206,0.6858770052439576,136,556,236,67,39
5,0.1,600,1.0,0.8,3,1.0,0.1,0.7287527297857961,0.1764280984201806,26,0.42137213350648006,0.8975720263956977,0.8452722725486201,0.8368093241237402,0.6427378923544422,26,40,102,23,7
5,0.1,900,1.0,0.8,3,1.0,0.1,0.7287527297857961,0.1764280984201806,26,0.42137213350648006,0.8975720263956977,0.8452722725486201,0.8368093241237402,0.6427378923544422,26,40,102,23,7
5,0.1,1200,1.0,0.8,3,1.0,0.1,0.7287527297857961,0.1764280984201806,26,0.42137213350648006,0.8975720263956977,0.8452722725486201,0.8368093241237402,0.6427378923544422,26,40,102,23,7
3,0.1,600,0.8,1.0,3,1.0,0.0,0.7286073677466811,0.15517677891718284,25,0.551895321553824,0.9281544976402376,0.8584754261016974,0.7543051031334013,0.5502064903042452,20,46,469,25,8
3,0.1,900,0.8,1.0,3,1.0,0.0,0.7286073677466811,0.15517677891718284,25,0.551895321553824,0.9281544976402376,0.8584754261016974,0.7543051031334013,0.5502064903042452,20,46,469,25,8
3,0.1,1200,0.8,1.0,3,1.0,0.0,0.7286073677466811,0.15517677891718284,25,0.551895321553824,0.9281544976402376,0.8584754261016974,0.7543051031334013,0.5502064903042452,20,46,469,25,8
7,0.02,600,0.8,1.0,3,1.0,0.0,0.7275764018944593,0.15826389556667725,114,0.48847413130837547,0.8969544964487568,0.8658582494731178,0.7879192389864489,0.5986758932555969,110,186,578,114,37
5,0.02,600,0.8,1.0,3,1.0,0.0,0.7272177345165629,0.15791737648242682,114,0.4885944968453304,0.897389405859876,0.8635551268584196,0.7878737497635916,0.5986758932555969,110,186,582,114,37
5,0.02,900,0.8,1.0,3,1.0,0.0,0.7272177345165629,0.15791737648242682,114,0.4885944968453304,0.897389405859876,0.8635551268584196,0.7878737497635916,0.5986758932555969,110,186,582,114,37
5,0.02,1200,0.8,1.0,3,1.0,0.0,0.7272177345165629,0.15791737648242682,114,0.4885944968453304,0.897389405859876,0.8635551268584196,0.7878737497635916,0.5986758932555969,110,186,582,114,37
3,0.02,600,0.8,1.0,1,2.0,0.1,0.726889535190225,0.18590329060642286,152,0.4992306915445458,0.936237714543145,0.9390724841107745,0.7115932202187198,0.54831356553394,152,468,589,139,37
3,0.02,900,0.8,1.0,1,2.0,0.1,0.726889535190225,0.18590329060642286,152,0.4992306915445458,0.936237714543145,0.9390724841107745,0.7115932202187198,0.54831356553394,152,468,589,139,37
3,0.02,1200,0.8,1.0,1,2.0,0.1,0.726889535190225,0.18590329060642286,152,0.4992306915445458,0.936237714543145,0.9390724841107745,0.7115932202187198,0.54831356553394,152,468,589,139,37
7,0.05,600,0.8,0.8,1,1.0,0.1,0.7267500717981749,0.23060550795570564,74,0.2925434196496529,0.8734017160784475,0.9511276197078853,0.8002398771098813,0.7164377264450075,74,81,195,68,19
7,0.05,900,0.8,0.8,1,1.0,0.1,0.7267500717981749,0.23060550795570564,74,0.2925434196496529,0.8734017160784475,0.9511276197078853,0.8002398771098813,0.7164377264450075,74,81,195,68,19
7,0.05,1200,0.8,0.8,1,1.0,0.1,0.7267500717981749,0.23060550795570564,74,0.2925434196496529,0.8734017160784475,0.9511276197078853,0.8002398771098813,0.7164377264450075,74,81,195,68,19
5,0.05,600,1.0,0.8,1,1.0,0.0,0.7267497435646921,0.20133950855522553,61,0.39474592538230513,0.9171035324241117,0.939358628076496,0.7564883003276197,0.6260523316129281,61,88,272,52,13
5,0.05,900,1.0,0.8,1,1.0,0.0,0.7267497435646921,0.20133950855522553,61,0.39474592538230513,0.9171035324241117,0.939358628076496,0.7564883003276197,0.6260523316129281,61,88,272,52,13
5,0.05,1200,1.0,0.8,1,1.0,0.0,0.7267497435646921,0.20133950855522553,61,0.39474592538230513,0.9171035324241117,0.939358628076496,0.7564883003276197,0.6260523316129281,61,88,272,52,13
3,0.05,600,0.8,1.0,1,2.0,0.0,0.7266142331175736,0.19407247363942334,64,0.4301235119146447,0.9362203039393437,0.936467659524909,0.6157332261702777,0.7145264640386929,64,191,317,40,23
3,0.05,900,0.8,1.0,1,2.0,0.0,0.7266142331175736,0.19407247363942334,64,0.4301235119146447,0.9362203039393437,0.936467659524909,0.6157332261702777,0.7145264640386929,64,191,317,40,23
3,0.05,1200,0.8,1.0,1,2.0,0.0,0.7266142331175736,0.19407247363942334,64,0.4301235119146447,0.9362203039393437,0.936467659524909,0.6157332261702777,0.7145264640386929,64,191,317,40,23
7,0.05,600,0.8,0.8,3,1.0,0.0,0.7265282037079639,0.18591780119303908,54,0.3928041173505439,0.8975587977389781,0.8563151541671983,0.8290565620194896,0.6569063872636097,52,95,274,54,19
7,0.05,900,0.8,0.8,3,1.0,0.0,0.7265282037079639,0.18591780119303908,54,0.3928041173505439,0.8975587977389781,0.8563151541671983,0.8290565620194896,0.6569063872636097,52,95,274,54,19
7,0.05,1200,0.8,0.8,3,1.0,0.0,0.7265282037079639,0.18591780119303908,54,0.3928041173505439,0.8975587977389781,0.8563151541671983,0.8290565620194896,0.6569063872636097,52,95,274,54,19
3,0.1,1200,0.8,1.0,3,1.0,0.1,0.7264672005787154,0.15445911524170805,24,0.5593265618266396,0.9248913434747488,0.8622441015475393,0.7419066941036447,0.5439673019410045,20,46,1019,24,8
7,0.05,600,1.0,1.0,3,2.0,0.1,0.7264366663635341,0.16959321012906045,49,0.555269328556275,0.8701032270786898,0.9117534442243302,0.8009491554902576,0.49410817646811767,49,81,182,49,11
7,0.05,900,1.0,1.0,3,2.0,0.1,0.7264366663635341,0.16959321012906045,49,0.555269328556275,0.8701032270786898,0.9117534442243302,0.8009491554902576,0.49410817646811767,49,81,182,49,11
7,0.05,1200,1.0,1.0,3,2.0,0.1,0.7264366663635341,0.16959321012906045,49,0.555269328556275,0.8701032270786898,0.9117534442243302,0.8009491554902576,0.49410817646811767,49,81,182,49,11
5,0.05,600,1.0,1.0,3,2.0,0.1,0.7263658545031507,0.16953566322641744,49,0.555269328556275,0.8700930402918661,0.9115574147938029,0.8008013124056919,0.49410817646811767,49,81,181,49,11
5,0.05,900,1.0,1.0,3,2.0,0.1,0.7263658545031507,0.16953566322641744,49,0.555269328556275,0.8700930402918661,0.9115574147938029,0.8008013124056919,0.49410817646811767,49,81,181,49,11
5,0.05,1200,1.0,1.0,3,2.0,0.1,0.7263658545031507,0.16953566322641744,49,0.555269328556275,0.8700930402918661,0.9115574147938029,0.8008013124056919,0.49410817646811767,49,81,181,49,11
5,0.02,600,0.8,0.8,1,2.0,0.0,0.7262062941041881,0.18680708928376932,163,0.5043800279531299,0.9128594458415402,0.9370196048012662,0.7620210623697383,0.5147513295552661,146,412,600,163,33
5,0.1,600,0.8,1.0,1,1.0,0.0,0.7262002643561598,0.1783654997320619,20,0.45925577304120657,0.937650887275372,0.9076412101504081,0.6967556693749433,0.6296977819388686,20,65,94,20,8
5,0.1,900,0.8,1.0,1,1.0,0.0,0.7262002643561598,0.1783654997320619,20,0.45925577304120657,0.937650887275372,0.9076412101504081,0.6967556693749433,0.6296977819388686,20,65,94,20,8
5,0.1,1200,0.8,1.0,1,1.0,0.0,0.7262002643561598,0.1783654997320619,20,0.45925577304120657,0.937650887275372,0.9076412101504081,0.6967556693749433,0.6296977819388686,20,65,94,20,8
3,0.1,900,0.8,1.0,3,1.0,0.1,0.7261631778386923,0.15419283209549112,24,0.5593265618266396,0.9248913434747488,0.8607239878474243,0.7419066941036447,0.5439673019410045,20,46,862,24,8
5,0.05,600,0.8,0.8,1,1.0,0.1,0.7261421099318944,0.23190692104745364,74,0.2893030170150187,0.8732478167866513,0.9516646803201794,0.8001621564979273,0.7163328790396957,74,81,271,68,19
5,0.05,900,0.8,0.8,1,1.0,0.1,0.7261421099318944,0.23190692104745364,74,0.2893030170150187,0.8732478167866513,0.9516646803201794,0.8001621564979273,0.7163328790396957,74,81,271,68,19
5,0.05,1200,0.8,0.8,1,1.0,0.1,0.7261421099318944,0.23190692104745364,74,0.2893030170150187,0.8732478167866513,0.9516646803201794,0.8001621564979273,0.7163328790396957,74,81,271,68,19
7,0.02,600,0.8,1.0,3,1.0,0.1,0.7261097837909758,0.15752311416048068,114,0.4911667758659449,0.8945911617371061,0.8670155498238495,0.7833812768908432,0.5943941546371351,110,186,574,114,37
3,0.1,600,1.0,1.0,1,2.0,0.1,0.7259874751400373,0.1991229693028384,35,0.5016044696919861,0.9419269709672111,0.9728626179066028,0.6839079910235314,0.5296353261108553,35,129,66,25,6
