max_depth,learning_rate,n_estimators,subsample,colsample_bytree,min_child_weight,reg_lambda,reg_alpha,mean_outer_R2,std_outer_R2,median_best_rounds,fold_1_R2,fold_2_R2,fold_3_R2,fold_4_R2,fold_5_R2,fold_1_best_rounds,fold_2_best_rounds,fold_3_best_rounds,fold_4_best_rounds,fold_5_best_rounds
5,0.05,600,1.0,0.8,3,1.0,0.1,0.6706962082304716,0.05049104331432133,32,0.7350289686990441,0.6333510619704986,0.6579820691101008,0.6046109852221886,0.7225079561505257,32,31,84,35,23
5,0.05,900,1.0,0.8,3,1.0,0.1,0.6706962082304716,0.05049104331432133,32,0.7350289686990441,0.6333510619704986,0.6579820691101008,0.6046109852221886,0.7225079561505257,32,31,84,35,23
5,0.05,1200,1.0,0.8,3,1.0,0.1,0.6706962082304716,0.05049104331432133,32,0.7350289686990441,0.6333510619704986,0.6579820691101008,0.6046109852221886,0.7225079561505257,32,31,84,35,23
5,0.05,600,1.0,0.8,3,1.0,0.0,0.6703557520743848,0.04853248363299987,31,0.7290741150484585,0.6368199748085756,0.6531273621576521,0.6077439234454947,0.7250133849117432,31,31,84,35,23
5,0.05,900,1.0,0.8,3,1.0,0.0,0.6703557520743848,0.04853248363299987,31,0.7290741150484585,0.6368199748085756,0.6531273621576521,0.6077439234454947,0.7250133849117432,31,31,84,35,23
5,0.05,1200,1.0,0.8,3,1.0,0.0,0.6703557520743848,0.04853248363299987,31,0.7290741150484585,0.6368199748085756,0.6531273621576521,0.6077439234454947,0.7250133849117432,31,31,84,35,23
7,0.05,600,1.0,0.8,3,1.0,0.1,0.6693812727550879,0.05305537416995043,32,0.7350289686990441,0.6112485445496688,0.6684218176898791,0.6096990766863211,0.7225079561505257,32,28,84,36,23
7,0.05,900,1.0,0.8,3,1.0,0.1,0.6693812727550879,0.05305537416995043,32,0.7350289686990441,0.6112485445496688,0.6684218176898791,0.6096990766863211,0.7225079561505257,32,28,84,36,23
7,0.05,1200,1.0,0.8,3,1.0,0.1,0.6693812727550879,0.05305537416995043,32,0.7350289686990441,0.6112485445496688,0.6684218176898791,0.6096990766863211,0.7225079561505257,32,28,84,36,23
7,0.02,600,0.8,0.8,1,2.0,0.0,0.6690182908652794,0.07804666782688326,103,0.5999121070147566,0.7121251609763553,0.7888437891780802,0.5717925838804162,0.6724178132767885,85,145,164,103,68
7,0.02,900,0.8,0.8,1,2.0,0.0,0.6690182908652794,0.07804666782688326,103,0.5999121070147566,0.7121251609763553,0.7888437891780802,0.5717925838804162,0.6724178132767885,85,145,164,103,68
7,0.02,1200,0.8,0.8,1,2.0,0.0,0.6690182908652794,0.07804666782688326,103,0.5999121070147566,0.7121251609763553,0.7888437891780802,0.5717925838804162,0.6724178132767885,85,145,164,103,68
7,0.1,600,1.0,0.8,1,2.0,0.1,0.6685614841439725,0.10784519893213468,18,0.5913411937910646,0.602583817835489,0.7573739820445378,0.5570632619013494,0.8344451651474221,17,15,34,18,23
7,0.1,900,1.0,0.8,1,2.0,0.1,0.6685614841439725,0.10784519893213468,18,0.5913411937910646,0.602583817835489,0.7573739820445378,0.5570632619013494,0.8344451651474221,17,15,34,18,23
7,0.1,1200,1.0,0.8,1,2.0,0.1,0.6685614841439725,0.10784519893213468,18,0.5913411937910646,0.602583817835489,0.7573739820445378,0.5570632619013494,0.8344451651474221,17,15,34,18,23
